id,name,price,brand,model,ref,mvmt,casem,bracem,yop,cond,sex,size,condition
32719,"Omega
Stoppuhr Ref. MG 6351 + Ref. MG 6301 und 2x Omega Halter W 1732 Full Set aus 1973+1967","$3,415",Omega,,,,,,1967 (Approximation),Good,,65 mm,
4439,"Tudor Black Bay
Heritage Blue","$3,226",Tudor,Black Bay,79220B,,,,Unknown,Good,Men's watch/Unisex,41 mm,
31812,"Omega Seamaster Aqua Terra
オメガ OMEGA シーマスター アクアテラ 150﻿M マスター コーアクシャル クロノメーター 41.5M﻿M231.20.42.21.08.001","$6,206",Omega,Seamaster Aqua Terra,231.20.42.21.08.001,Automatic,Gold/Steel,,Unknown,Unworn,Men's watch/Unisex,41.5 mm,
28792,,"$15,055",Rolex,Datejust 31,68246,,,,Unknown,,,31 mm,Very good
9778,"Patek Philippe Gondolo
Calendario Complications 18K White Gold Men's Watch","$26,775",Patek Philippe,Gondolo,5135G,Automatic,,,Unknown,Very good,Men's watch/Unisex,,
3154,,"$7,166",Rolex,Datejust 36,16013,,Gold/Steel,Gold/Steel,1979,,,36 mm,Very good
9818,"Longines Heritage
Classic Automatic Dial Men's Watch","$3,322",Longines,Heritage,L28274730,,,,2023,New,Men's watch/Unisex,40 mm,
30378,"Omega Seamaster Diver 300 M
シーマスター プロフェッショナル コーアクシャル 210.30.42.20.03.001 シースルーバック 機械点検済 メンズ 腕時計","$4,615",Omega,Seamaster Diver 300 M,210.30.42.20.03.001,Automatic,Steel,Steel,Unknown,Good,Men's watch/Unisex,43 mm,
48004,,"$54,999",Rolex,Daytona,116519LN,,White gold,Rubber,Unknown,,,40 mm,Very good
4363,"Oris Divers
65 Cotton Candy 01 733 7771 4055 Automatic","$2,642",Oris,Divers,,Automatic,Steel,Steel,2023,Unworn,,38 mm,
22100,,"$9,101",Rolex,Air King,116900,,,,2020,,,40 mm,Very good
45468,,"$16,950",Rolex,Datejust 41,126333-0014,,,,2023,,,,New
57854,,"$11,186",Rolex,Datejust 36,126200,,Steel,Steel,2023,,,36 mm,Unworn
40178,,"$5,290",Rolex,Lady-Datejust,79173,,,,Unknown,,,26 mm,Very good
7058,"Cartier Santos Dumont
WSSA0022","$4,166",Cartier,Santos Dumont,WSSA0022,,,,2019 (Approximation),Very good,Men's watch/Unisex,43.5 x 31.4 mm,
