id,name,price,brand,model,ref,mvmt,casem,bracem,yop,cond,sex,size,condition
32719,"Omega
Stoppuhr Ref. MG 6351 + Ref. MG 6301 und 2x Omega Halter W 1732 Full Set aus 1973+1967","$3,415",Omega,,,,,,1967 (Approximation),Good,,65 mm,
4439,"Tudor Black Bay
Heritage Blue","$3,226",Tudor,Black Bay,79220B,,,,Unknown,Good,Men's watch/Unisex,41 mm,
1850,"Longines HydroConquest
L3.781.3.98.7","$2,117",Longines,HydroConquest,L3.781.3.98.7,Automatic,Steel,Gold/Steel,2023,New,Men's watch/Unisex,,
7061,"Cartier Tank
2405","$4,185",Cartier,Tank,2405,,,,1999 (Approximation),Very good,Men's watch/Unisex,24 x 38 mm,
11484,"Cartier Calibre de Cartier Chronograph
Automatik Ref. 3578 W7100045","$5,134",Cartier,Calibre de Cartier Chronograph,,Automatic,Steel,Crocodile skin,2013,Very good,Men's watch/Unisex,42 mm,
4393,"Omega Seamaster Diver 300 M
007 Edition 42mm","$9,531",Omega,Seamaster Diver 300 M,210.92.42.20.01.001,Automatic,Titanium,Textile,2023,Unworn,Men's watch/Unisex,42 mm,
9145,"Patek Philippe Calatrava
Weekly Calendar 40mm Stainless Steel on Strap 5212A 001",Price on request,Patek Philippe,Calatrava,5212A-001,,,,Unknown,Unworn,Men's watch/Unisex,40 mm,
33228,"Omega Seamaster Diver 300 M
Sedna gold","$7,616",Omega,Seamaster Diver 300 M,210.22.42.20.01.002,,,,2023,Unworn,Men's watch/Unisex,42 mm,
5790,"IWC Yacht Club
II","$9,529",IWC,Yacht Club,,,,,1983,Very good,Men's watch/Unisex,36 mm,
61816,,"$10,321",Rolex,Datejust 36,116234,,,,2012,,,37 mm,Very good
4208,"Zenith
2000 - Cal 135","$5,693",Zenith,,,,,,1962,Good,Men's watch/Unisex,35 x 43 mm,
52588,,"$8,399",Rolex,Oyster Perpetual 39,114300,,Steel,Steel,2018,,,39 mm,Very good
55583,,"$34,150",Rolex,Yacht-Master 42,226658,,Yellow gold,Rubber,2022,,,42 mm,Unworn
3857,"Jaeger-LeCoultre Vintage
Silver Dress Watch VWS-2075","$2,000",Jaeger-LeCoultre,,,Manual winding,,,1973 (Approximation),Very good,Men's watch/Unisex,28 x 36 mm,
20838,"Omega Seamaster Aqua Terra
Steel / Roségold Herrenuhr","$4,845",Omega,Seamaster Aqua Terra,2303.30.00,,,,2010 (Approximation),Very good,Men's watch/Unisex,39 mm,
